cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.022102341446271583,0.2864870489627208,0.023275392879774426,0.6402704784339486
0.022459756277802733,0.285327101892972,0.02339913326090625,0.6372562468809702
0.022509107937427695,0.28293859402989224,0.0234985914854824,0.63224555189157
0.022847647621377542,0.2827469157392101,0.02363512566345115,0.6300820054433135
0.02288961798070398,0.28011229946835553,0.02369400203105887,0.6178559302148999
0.022994898459754137,0.27895765825300045,0.023722759415011358,0.6165133823162363
0.023099543986870873,0.27861507527847884,0.0237828484705609,0.6125063262248649
0.023215646290481763,0.2780306887859599,0.02385655788090927,0.6103911057949862
0.02326929327714572,0.2780270340697804,0.023962379929862748,0.6072412281550503
0.023385319179594164,0.2765103765044995,0.02405635092169556,0.6060349357249193
0.023742734011125317,0.2738348609435417,0.024175233704347057,0.6048965757010721
0.02383108731739606,0.2721219333313062,0.024259168119946505,0.6026321790150027
0.023951267144420745,0.27119736215702056,0.02431255104095161,0.6013445720098923
0.024001770317541086,0.2708902019482425,0.024436655291751354,0.5928695684107134
0.024053198153696158,0.27001163592694283,0.024488832214376054,0.5924928902291052
0.024121675146252245,0.26983947607948583,0.024539335387496395,0.58659095993057
0.02446336832768224,0.26972112310907914,0.024648634496335795,0.5863121811644308
0.024508879053506023,0.2688254107968212,0.024733395580327992,0.585703763560622
0.024559068985258215,0.26753987548161196,0.024851271335516133,0.585488069729316
0.024653951396917815,0.26649479129337444,0.024867835051681497,0.5831230559986139
0.024747922388750627,0.26581459198335833,0.02495003749523185,0.5824990977440866
0.024853744437704106,0.26572914618972165,0.025019048926406415,0.581593506370005
0.02490502811062504,0.2649769404242238,0.025126047819994522,0.5810157316808244
0.024993381416895784,0.2620777268175604,0.02528671941364649,0.580966581721067
0.025053607559610048,0.26083186187872903,0.02541208278856268,0.578895855325682
0.025193980314105958,0.2606060678595695,0.025475427256529713,0.5778458188192932
0.025303061041681837,0.2597659873945574,0.02562056129681084,0.5748624910301615
0.02535343659920696,0.25953911900367255,0.025698652943281258,0.5745923141377447
0.02548392651420932,0.2581250269489182,0.025753288060990306,0.5728259251416761
0.025608103615394784,0.2569804733334073,0.025914644886593542,0.5692117174715083
0.025749635588061894,0.25697514854832154,0.026011002926308566,0.5691806578868469
0.02595510124951338,0.2567190598177872,0.026156232327880516,0.5671496489201944
0.026097347573898814,0.2565595975793673,0.02626531305545639,0.5648656424587317
0.026215562598158205,0.2539843508282355,0.026336311481750804,0.5642349659359719
0.02625136705917858,0.2537830136287867,0.026412089177070476,0.563634812969005
